order_id,platform,sku_code,product_name,category,order_value,shipping_fee,seller_voucher,platform_fee,order_status,transaction_date,review_score,review_text
ORD-20260132,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,677725,10384,10000,27109,RETURNED,2026-03-06 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260133,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,585792,16507,5000,23431,CANCELLED,2026-03-06 00:00:00,,
ORD-20260134,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,95542,17907,25000,3821,COMPLETED,2026-05-15 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260135,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,564414,26652,25000,22576,CANCELLED,2026-04-05 00:00:00,,
ORD-20260136,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,515190,13809,5000,20607,COMPLETED,2026-04-06 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260137,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,281141,18066,5000,11245,COMPLETED,2026-08-03 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260138,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,228072,17965,25000,9122,COMPLETED,2026-05-25 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260139,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,167105,24704,0,6684,COMPLETED,2026-05-09 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260140,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,74385,14721,5000,2975,COMPLETED,2026-06-09 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20260141,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,337591,24994,10000,13503,CANCELLED,2026-01-31 00:00:00,,
ORD-20260142,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,642565,22983,5000,25702,COMPLETED,2026-07-30 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260143,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,407468,21899,25000,16298,COMPLETED,2026-06-15 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260144,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,342309,12611,0,13692,COMPLETED,2026-05-10 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260145,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,630563,26538,5000,25222,COMPLETED,2026-03-09 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260146,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,582221,28662,0,23288,RETURNED,2026-03-08 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260147,Tokopedia,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,132432,32738,15000,5297,RETURNED,2026-07-12 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20260148,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,463336,28545,15000,18533,COMPLETED,2026-02-21 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260149,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,279665,25235,0,11186,COMPLETED,2026-05-02 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260150,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,174793,29309,5000,6991,CANCELLED,2026-03-31 00:00:00,,
ORD-20260151,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,60876,14997,0,2435,CANCELLED,2026-04-03 00:00:00,,
ORD-20260152,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,120357,12612,15000,4814,CANCELLED,2026-02-16 00:00:00,,
ORD-20260153,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,746727,13518,25000,29869,COMPLETED,2026-04-24 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260154,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,394716,28400,5000,15788,COMPLETED,2026-03-21 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260155,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,459742,34425,15000,18389,CANCELLED,2026-02-26 00:00:00,,
ORD-20260156,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,456499,28185,25000,18259,COMPLETED,2026-05-15 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260157,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,577180,34587,10000,23087,RETURNED,2026-02-14 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260158,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,190358,31622,15000,7614,COMPLETED,2026-01-26 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260159,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,294655,30022,25000,11786,CANCELLED,2026-06-03 00:00:00,,
ORD-20260160,Tokopedia,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,187380,31987,25000,7495,COMPLETED,2026-08-05 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260161,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,717956,11000,0,28718,COMPLETED,2026-06-16 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20260162,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,422959,29153,0,16918,COMPLETED,2026-02-26 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260163,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,216965,15198,25000,8678,COMPLETED,2026-03-31 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260164,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,620469,20819,15000,24818,COMPLETED,2026-04-16 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260165,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,633703,30418,15000,25348,RETURNED,2026-03-07 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260166,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,157135,19304,10000,6285,CANCELLED,2026-01-09 00:00:00,,
ORD-20260167,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,116842,18726,0,4673,RETURNED,2026-08-03 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260168,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,577459,19263,0,23098,CANCELLED,2026-01-21 00:00:00,,
ORD-20260169,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,218631,16999,5000,8745,COMPLETED,2026-06-09 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260170,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,601264,11230,0,24050,COMPLETED,2026-01-23 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260171,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,725954,22882,25000,29038,COMPLETED,2026-08-10 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260172,TikTok Shop,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,355108,13829,10000,14204,COMPLETED,2026-06-14 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260173,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,55651,13094,0,2226,COMPLETED,2026-01-06 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260174,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,595326,15944,5000,23813,RETURNED,2026-07-01 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260175,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,417328,16554,5000,16693,COMPLETED,2026-02-25 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260176,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,335515,23201,10000,13420,COMPLETED,2026-02-11 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260177,TikTok Shop,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,559815,28204,25000,22392,COMPLETED,2026-01-15 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260178,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,64215,30821,0,2568,COMPLETED,2026-07-31 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260179,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,398188,28896,25000,15927,COMPLETED,2026-03-06 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260180,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,635410,25287,5000,25416,COMPLETED,2026-03-22 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260181,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,423603,22428,5000,16944,COMPLETED,2026-02-04 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260182,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,266514,21622,15000,10660,CANCELLED,2026-09-07 00:00:00,,
ORD-20260183,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,449681,30060,15000,17987,COMPLETED,2026-02-10 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260184,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,103666,28329,10000,4146,COMPLETED,2026-04-01 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260185,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,122702,33516,0,4908,COMPLETED,2026-08-30 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260186,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,650491,10194,25000,26019,RETURNED,2026-05-21 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260187,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,225456,24158,0,9018,COMPLETED,2026-08-01 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260188,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,356096,21083,10000,14243,COMPLETED,2026-07-19 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260189,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,621239,12931,5000,24849,COMPLETED,2026-08-13 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260190,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,448810,19781,15000,17952,COMPLETED,2026-08-16 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260191,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,495691,27832,25000,19827,COMPLETED,2026-07-09 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260192,TikTok Shop,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,137282,12182,0,5491,COMPLETED,2026-01-21 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260193,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,735281,20421,15000,29411,COMPLETED,2026-04-04 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260194,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,730228,14037,5000,29209,COMPLETED,2026-08-12 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260195,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,377680,20351,25000,15107,RETURNED,2026-05-15 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260196,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,406844,12184,5000,16273,CANCELLED,2026-05-29 00:00:00,,
ORD-20260197,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,332941,16356,25000,13317,CANCELLED,2026-06-24 00:00:00,,
ORD-20260198,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,85237,20734,0,3409,CANCELLED,2026-02-13 00:00:00,,
ORD-20260199,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,144645,25052,10000,5785,COMPLETED,2026-04-04 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260200,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,187621,19973,25000,7504,COMPLETED,2026-07-10 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260201,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,163760,22542,5000,6550,COMPLETED,2026-08-30 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260202,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,99019,34171,15000,3960,COMPLETED,2026-04-05 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260203,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,614921,31728,10000,24596,RETURNED,2026-03-07 00:00:00,2,"Ukuran baju terlalu kecil dan jahitan tidak rapi, kecewa."
ORD-20260204,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,606488,13848,10000,24259,CANCELLED,2026-05-12 00:00:00,,
ORD-20260205,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,393994,28163,25000,15759,COMPLETED,2026-08-15 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260206,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,108777,19720,5000,4351,COMPLETED,2026-01-14 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260207,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,59615,30602,10000,2384,COMPLETED,2026-06-02 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260208,Shopee,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,423162,15181,10000,16926,CANCELLED,2026-04-26 00:00:00,,
ORD-20260209,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,356538,17757,10000,14261,COMPLETED,2026-05-20 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260210,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,520455,14042,15000,20818,COMPLETED,2026-02-05 00:00:00,4,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260211,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,103322,27726,0,4132,COMPLETED,2026-06-11 00:00:00,4,"Barang original 100%, mantap recommended seller!"
ORD-20260212,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,266619,13033,15000,10664,COMPLETED,2026-05-19 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260213,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,211393,11197,5000,8455,COMPLETED,2026-07-19 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260214,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,657272,30993,5000,26290,CANCELLED,2026-08-27 00:00:00,,
ORD-20260215,TikTok Shop,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,658469,34963,25000,26338,CANCELLED,2026-07-17 00:00:00,,
ORD-20260216,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,653428,27421,25000,26137,CANCELLED,2026-03-13 00:00:00,,
ORD-20260217,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,656091,13670,25000,26243,COMPLETED,2026-01-30 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260218,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,560524,11117,15000,22420,RETURNED,2026-01-29 00:00:00,1,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260219,Shopee,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,358014,28739,0,14320,COMPLETED,2026-06-10 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260220,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,386338,11322,5000,15453,RETURNED,2026-02-15 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260221,TikTok Shop,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,174165,27099,5000,6966,COMPLETED,2026-08-09 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260222,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,78465,14094,10000,3138,COMPLETED,2026-01-09 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260223,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,662383,25809,0,26495,COMPLETED,2026-03-13 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260224,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,322972,17778,25000,12918,COMPLETED,2026-08-11 00:00:00,4,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260225,Tokopedia,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,494756,13500,5000,19790,COMPLETED,2026-01-22 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260226,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,261069,23409,15000,10442,RETURNED,2026-05-09 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260227,Tokopedia,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,458856,23585,0,18354,CANCELLED,2026-02-20 00:00:00,,
ORD-20260228,Lazada,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,657433,10889,15000,26297,RETURNED,2026-02-05 00:00:00,2,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260229,Lazada,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,55883,20309,0,2235,COMPLETED,2026-01-11 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260230,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,471640,28903,25000,18865,CANCELLED,2026-06-19 00:00:00,,
ORD-20260231,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,742522,13644,0,29700,CANCELLED,2026-08-03 00:00:00,,
ORD-20260232,Shopee,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,223911,25255,10000,8956,COMPLETED,2026-06-06 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260233,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,127565,21424,10000,5102,CANCELLED,2026-04-12 00:00:00,,
ORD-20260234,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,324456,27624,25000,12978,COMPLETED,2026-05-20 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260235,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,669433,28298,25000,26777,RETURNED,2026-08-12 00:00:00,2,"Pengiriman lama sekali, kemasan penyok dan barang agak lecet."
ORD-20260236,TikTok Shop,SKU-KCT-001,Serum Wajah Brightening Vitamin C,Kecantikan,313163,33278,5000,12526,COMPLETED,2026-01-14 00:00:00,4,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260237,Shopee,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,549643,31050,0,21985,CANCELLED,2026-08-10 00:00:00,,
ORD-20260238,Lazada,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,278940,21490,10000,11157,COMPLETED,2026-03-17 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260239,Tokopedia,SKU-FSH-002,Kemeja Flanel Kotak Lengan Panjang,Fashion,204041,29529,15000,8161,COMPLETED,2026-04-09 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260240,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,269577,11914,0,10783,RETURNED,2026-02-19 00:00:00,1,"Bahan tipis tidak sesuai deskripsi produk, ajukan retur."
ORD-20260241,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,364050,13998,10000,14562,COMPLETED,2026-03-14 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260242,Lazada,SKU-ELC-002,Powerbank Fast Charging 10000mAh,Elektronik,396765,18022,10000,15870,COMPLETED,2026-05-28 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260243,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,353214,34886,5000,14128,COMPLETED,2026-01-12 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260244,Lazada,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,363045,14757,10000,14521,COMPLETED,2026-04-13 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260245,TikTok Shop,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,222052,28716,25000,8882,COMPLETED,2026-03-29 00:00:00,5,"Produk bagus banget, pengiriman cepat dan packing rapi!"
ORD-20260246,Tokopedia,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,457172,20769,10000,18286,COMPLETED,2026-06-21 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260247,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,532909,20234,15000,21316,COMPLETED,2026-04-10 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
ORD-20260248,Tokopedia,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,555354,13867,10000,22214,CANCELLED,2026-01-11 00:00:00,,
ORD-20260249,Shopee,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,723609,26813,25000,28944,COMPLETED,2026-02-08 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260250,Lazada,SKU-ELC-001,Headset Bluetooth Wireless TWS,Elektronik,85383,23763,0,3415,COMPLETED,2026-03-10 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260251,Lazada,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,269997,15010,25000,10799,COMPLETED,2026-02-13 00:00:00,3,"Biasa saja, pengiriman agak lama."
ORD-20260252,Shopee,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,155820,19478,5000,6232,RETURNED,2026-05-29 00:00:00,1,"Barang mati total saat diterima, respon garansi lambat!"
ORD-20260253,Tokopedia,SKU-FSH-001,Kaos Polos Cotton Combed 30s,Fashion,467361,28153,10000,18694,COMPLETED,2026-08-21 00:00:00,5,"Barang original 100%, mantap recommended seller!"
ORD-20260254,Shopee,SKU-KSH-001,Minyak Angin Aromatheraphy 10ml,Kesehatan,180602,25519,0,7224,COMPLETED,2026-02-10 00:00:00,5,"Sangat puas belanja di toko ini, seller ramah dan responsif."
ORD-20260255,Lazada,SKU-PRM-001,Wajan Anti Lengket Granite 24cm,Perlengkapan Rumah,356735,16807,10000,14269,CANCELLED,2026-05-24 00:00:00,,
ORD-20260256,TikTok Shop,SKU-KCT-002,Sunscreen Gel SPF 50 PA++++,Kecantikan,257460,34624,5000,10298,COMPLETED,2026-04-02 00:00:00,5,"Kualitas ok sesuai harga, barang berfungsi dengan baik."
